Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           Eigen::ArrayBase<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >::ArrayBase() [361]
[365]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >::DenseBase() [365]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::ArrayBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::ArrayBase() [362]
[366]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::DenseBase() [366]
-----------------------------------------------
                0.00    0.00       1/1           fill_array(Eigen::Array<int, -1, -1, 0, -1, -1>&, int, double, int) [298]
[367]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::reshaped() [367]
                0.00    0.00       1/12          Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::size() const [129]
                0.00    0.00       1/99107       Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::derived() [49]
                0.00    0.00       1/1           Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>::Reshaped(Eigen::Array<int, -1, -1, 0, -1, -1>&, long, long) [329]
-----------------------------------------------
                0.00    0.00       1/1           clouster_matrix(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [301]
[368]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::transpose() [368]
                0.00    0.00       1/99107       Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::derived() [49]
                0.00    0.00       1/1           Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> >::Transpose(Eigen::Array<int, -1, -1, 0, -1, -1>&) [373]
-----------------------------------------------
                0.00    0.00       1/1           fill_array(Eigen::Array<int, -1, -1, 0, -1, -1>&, int, double, int) [298]
[369]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::end() [369]
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::size() const [383]
                0.00    0.00       1/2           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::derived() [252]
                0.00    0.00       1/2           Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::pointer_based_stl_iterator(Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>&, long) [246]
-----------------------------------------------
                0.00    0.00       1/1           fill_array(Eigen::Array<int, -1, -1, 0, -1, -1>&, int, double, int) [298]
[370]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::begin() [370]
                0.00    0.00       1/2           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::derived() [252]
                0.00    0.00       1/2           Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::pointer_based_stl_iterator(Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>&, long) [246]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::ArrayBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::ArrayBase() [363]
[371]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::DenseBase() [371]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::ArrayBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::ArrayBase() [364]
[372]    0.0    0.00    0.00       1         Eigen::DenseBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::DenseBase() [372]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::transpose() [368]
[373]    0.0    0.00    0.00       1         Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> >::Transpose(Eigen::Array<int, -1, -1, 0, -1, -1>&) [373]
                0.00    0.00       1/1           Eigen::TransposeImpl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Dense>::TransposeImpl() [312]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [12]
[374]    0.0    0.00    0.00       1         __gnu_cxx::__ops::__iter_less_iter() [374]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::internal::binary_evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>, Eigen::internal::IndexBased, Eigen::internal::IndexBased, int, int>::Data::Data(Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const&) [340]
[375]    0.0    0.00    0.00       1         Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>::lhs() const [375]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::internal::binary_evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>, Eigen::internal::IndexBased, Eigen::internal::IndexBased, int, int>::Data::Data(Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const&) [340]
[376]    0.0    0.00    0.00       1         Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>::functor() const [376]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 0>::MapBase(int*, long, long) [327]
[377]    0.0    0.00    0.00       1         void Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 0>::checkSanity<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >(Eigen::internal::enable_if<(Eigen::internal::traits<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::Alignment>(0)), void*>::type) const [377]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::cols() const [381]
[378]    0.0    0.00    0.00       1         Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 0>::cols() const [378]
                0.00    0.00       1/16387       Eigen::internal::variable_if_dynamic<long, 1>::value() [67]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::rows() const [382]
[379]    0.0    0.00    0.00       1         Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 0>::rows() const [379]
                0.00    0.00       1/73          Eigen::internal::variable_if_dynamic<long, -1>::value() const [100]
-----------------------------------------------
                0.00    0.00       1/1           clouster_matrix(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [301]
[380]    0.0    0.00    0.00       1         Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, Eigen::internal::traits<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::Scalar>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const Eigen::ArrayBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::operator+<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >(Eigen::ArrayBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > > const&) const [380]
                0.00    0.00       1/1           Eigen::internal::scalar_sum_op<int, int>::scalar_sum_op() [333]
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::derived() const [384]
                0.00    0.00       1/1090390     Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::derived() const [25]
                0.00    0.00       1/1           Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>::CwiseBinaryOp(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::scalar_sum_op<int, int> const&) [311]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::size() const [383]
[381]    0.0    0.00    0.00       1         Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::cols() const [381]
                0.00    0.00       1/1           Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 0>::cols() const [378]
                0.00    0.00       1/2           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::derived() const [262]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::size() const [383]
[382]    0.0    0.00    0.00       1         Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::rows() const [382]
                0.00    0.00       1/1           Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 0>::rows() const [379]
                0.00    0.00       1/2           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::derived() const [262]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::end() [369]
[383]    0.0    0.00    0.00       1         Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::size() const [383]
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::rows() const [382]
                0.00    0.00       1/1           Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::cols() const [381]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, Eigen::internal::traits<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::Scalar>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const Eigen::ArrayBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::operator+<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >(Eigen::ArrayBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > > const&) const [380]
[384]    0.0    0.00    0.00       1         Eigen::EigenBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::derived() const [384]
-----------------------------------------------
                0.00    0.00       1/1           std::bernoulli_distribution::bernoulli_distribution(double) [386]
[385]    0.0    0.00    0.00       1         std::bernoulli_distribution::param_type::param_type(double) [385]
-----------------------------------------------
                0.00    0.00       1/1           fill_array(Eigen::Array<int, -1, -1, 0, -1, -1>&, int, double, int) [298]
[386]    0.0    0.00    0.00       1         std::bernoulli_distribution::bernoulli_distribution(double) [386]
                0.00    0.00       1/1           std::bernoulli_distribution::param_type::param_type(double) [385]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [388]
[387]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [387]
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [88]
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [90]
-----------------------------------------------
                0.00    0.00       1/1           fill_array(Eigen::Array<int, -1, -1, 0, -1, -1>&, int, double, int) [298]
[388]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [388]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [387]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [17]
[389]    0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [389]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [295] _GLOBAL__sub_I__Z10fill_arrayRN5Eigen5ArrayIiLin1ELin1ELi0ELin1ELin1EEEidi [351] void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const&, Eigen::internal::assign_op<int, int> const&) [100] Eigen::internal::variable_if_dynamic<long, -1>::value() const
 [296] _GLOBAL__sub_I__Z4hoodRKN5Eigen5ArrayIiLin1ELin1ELi0ELin1ELin1EEERS1_iiiii [245] void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [78] Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::operator*() const
 [297] _GLOBAL__sub_I_main   [122] void* Eigen::internal::conditional_aligned_malloc<true>(unsigned long) [68] Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::operator!=(Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> > const&) const
 [298] fill_array(Eigen::Array<int, -1, -1, 0, -1, -1>&, int, double, int) [246] Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::pointer_based_stl_iterator(Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>&, long) [29] Eigen::internal::plainobjectbase_evaluator_data<int, -1>::outerStride() const
 [299] Percolation(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [69] Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::operator++() [66] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >, Eigen::internal::assign_op<int, int>, 0>::innerSize() const
 [300] index_matrix(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [352] Eigen::internal::checkTransposeAliasing_impl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>, true>::run(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const&) [95] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >, Eigen::internal::assign_op<int, int>, 0>::outerSize() const
   [2] Size_clouster(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [147] Eigen::internal::checkTransposeAliasing_impl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> >, false>::run(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > const&) [54] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>::innerSize() const
 [301] clouster_matrix(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [247] Eigen::internal::checkTransposeAliasing_impl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, true>::run(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [93] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>::outerSize() const
 [302] sep(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [123] Eigen::internal::check_that_malloc_is_allowed() [218] Eigen::internal::FixedInt<1>::operator()() const
 [303] __static_initialization_and_destruction_0(int, int) [124] int* Eigen::internal::conditional_aligned_new_auto<int, true>(unsigned long) [53] Eigen::internal::assign_op<int, int>::assignCoeff(int&, int const&) const
 [304] __static_initialization_and_destruction_0(int, int) [170] Eigen::internal::plainobjectbase_evaluator_data<int, 0>::plainobjectbase_evaluator_data(int const*, long) [45] Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> > >::coeff(long, long) const
 [305] __static_initialization_and_destruction_0(int, int) [38] Eigen::internal::plainobjectbase_evaluator_data<int, -1>::plainobjectbase_evaluator_data(int const*, long) [219] Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::derived() const
 [190] Path(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int, int, int, int) [105] void Eigen::internal::conditional_aligned_delete_auto<int, true>(int*, unsigned long) [220] Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const
  [86] hood(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Array<int, -1, -1, 0, -1, -1>&, int, int, int, int, int) [70] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >, Eigen::internal::assign_op<int, int>, 0>::assignCoeff(long, long) [380] Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, Eigen::internal::traits<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::Scalar>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const Eigen::ArrayBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::operator+<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >(Eigen::ArrayBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > > const&) const
 [164] Eigen::DenseStorage<int, -1, -1, 1, 0>::cols() [71] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >, Eigen::internal::assign_op<int, int>, 0>::colIndexByOuterInner(long, long) [260] Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::eval() const
 [306] Eigen::DenseStorage<int, -1, -1, 1, 0>::resize(long, long, long) [72] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >, Eigen::internal::assign_op<int, int>, 0>::rowIndexByOuterInner(long, long) [31] Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::innerSize() const
 [307] Eigen::DenseStorage<int, -1, -1, 1, 0>::DenseStorage() [73] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >, Eigen::internal::assign_op<int, int>, 0>::assignCoeffByOuterInner(long, long) [91] Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::outerSize() const
